,nodeA,nodeB
1683,18607,235
1684,18282,14711
1685,13038,14208
1686,970,5674
1687,8858,12164
1688,11990,16146
1689,8820,796
1690,12466,1040
1691,5879,18982
1692,11597,2045
1693,586,2022
1694,15510,3454
1695,4739,2865
1696,4509,17013
1697,3362,14950
1698,8613,3380
1699,7919,3278
1700,2586,13041
1701,3208,3087
1702,9719,5198
1703,4586,12898
1704,10080,12978
1705,14698,17766
1706,6311,14635
1707,7374,16660
1708,4657,11535
1709,24,1700
1710,13554,18251
1711,3497,18252
1712,10510,4291
1713,2333,6315
1714,1738,9034
1715,3208,13686
1716,16903,608
1717,15718,44
1718,4953,8914
1719,10032,5332
1720,3951,1827
1721,16323,9495
1722,11424,8132
1723,3058,3840
1724,18570,10413
1725,10982,18705
1726,17591,15459
1727,9578,4482
1728,6356,12912
1729,7167,12861
1730,11300,9301
1731,19476,19525
1732,4912,9810
1733,2092,18019
1734,13371,17092
1735,16644,11779
1736,18818,19644
1737,17173,17786
1738,15804,2297
1739,8782,13812
1740,3773,16452
1741,11843,8696
1742,7314,7026
1743,18471,11809
1744,15466,19541
1745,5175,2281
1746,1929,12665
1747,7659,16459
1748,5047,13027
1749,2199,13119
1750,8151,555
1751,7422,1604
1752,6292,1993
1753,5787,17428
1754,785,16833
1755,11307,17516
1756,2611,12484
1757,18965,1237
1758,10409,5359
1759,11669,19405
1760,5855,15182
1761,12569,8799
1762,8511,12918
1763,3340,2063
1764,11422,13566
1765,3182,16181
1766,1166,15707
1767,16242,5960
1768,4879,600
1769,163,7006
1770,13038,15189
1771,18855,17024
1772,24,19073
1773,1170,5437
1774,12041,11296
1775,1338,6724
1776,8661,18213
1777,3677,6877
1778,491,8464
1779,6311,7629
1780,14921,10930
1781,1906,5359
1782,12652,13324
1783,11669,7969
1784,9731,7793
1785,18369,15590
1786,11738,1122
1787,19522,1654
1788,1142,19364
1789,15615,3607
1790,18159,9322
1791,12781,12781
1792,17425,14471
1793,12555,7450
1794,1944,10724
1795,4634,11830
1796,19316,10875
1797,1792,13486
1798,16062,5665
1799,2500,14463
1800,7540,9461
1801,13457,2414
1802,873,18947
1803,18227,17304
1804,77,19510
1805,17711,16842
1806,3629,4829
1807,11282,1923
1808,16574,17211
1809,7390,18942
1810,14764,660
1811,13404,11948
1812,18735,5430
1813,16741,13905
1814,7213,14508
1815,10169,10158
1816,19078,17470
1817,5125,3583
1818,4879,6722
1819,17224,315
1820,5546,18628
1821,16755,1256
1822,6006,13603
1823,1449,842
1824,18073,18936
1825,5365,4715
1826,19525,5579
1827,18877,15335
1828,3510,13805
1829,11420,17945
1830,9556,2258
1831,9424,11467
1832,18466,648
1833,238,6065
1834,12203,129
1835,7167,5671
1836,1791,5731
1837,7217,18098
1838,15625,9259
1839,4048,15550
1840,125,11666
1841,8077,16658
1842,10668,2554
1843,17045,9047
1844,13577,17131
1845,18556,2593
1846,15179,8950
1847,6436,6283
1848,8789,2257
1849,13055,17635
1850,18441,7075
1851,3931,1324
1852,2915,19401
1853,2607,4228
1854,3550,13395
1855,15900,17418
1856,16048,17361
1857,16177,18719
1858,18607,4724
1859,1536,10552
1860,10841,10539
1861,1994,13468
1862,16085,14943
1863,18265,2907
1864,17742,2136
1865,15959,12942
1866,1633,11010
1867,9237,7577
1868,16930,17412
1869,14961,15583
1870,2417,18482
1871,17456,2326
1872,11793,644
1873,4724,12382
1874,17242,14239
1875,15369,13243
1876,15039,17182
1877,15803,10273
1878,17214,8078
1879,17763,18330
1880,17438,49
1881,18435,18794
1882,19368,18000
1883,1098,19287
1884,12522,13423
1885,8496,10809
1886,18735,13828
1887,586,8079
1888,9443,9698
1889,18716,15261
1890,13868,6226
1891,2605,8788
1892,3810,5359
1893,8356,11122
1894,17993,2214
1895,17547,6764
1896,8291,6892
1897,5683,19599
1898,3497,12619
1899,4240,11369
1900,17190,6447
1901,7876,10981
1902,9321,13148
1903,396,16076
1904,10762,16124
1905,2350,12513
1906,3015,14220
1907,17694,2836
1908,9547,18364
1909,1846,15997
1910,13068,11968
1911,1738,19338
1912,18410,18945
1913,5779,3141
1914,15211,13351
1915,13227,3567
1916,17620,8568
1917,1799,16302
1918,8928,11385
1919,9077,7075
1920,3389,16472
1921,8040,18260
1922,14776,5681
1923,16338,19327
1924,3858,2888
1925,8103,13856
1926,16778,11600
1927,7444,11440
1928,15337,698
1929,18542,11025
1930,7742,16704
1931,4602,10723
1932,5154,12558
1933,9489,2091
1934,18541,3478
1935,14809,863
1936,12310,2936
1937,2032,2037
1938,15179,16677
1939,18570,14820
1940,2991,4147
1941,3827,18252
1942,18855,18103
1943,756,16517
1944,15211,12196
1945,17278,10940
1946,3168,17283
1947,12377,13557
1948,1210,15814
1949,16941,10022
1950,14229,17996
1951,2825,12622
1952,18267,133
1953,16531,2691
1954,15510,613
1955,15720,14991
1956,19011,757
1957,3700,6176
1958,9640,4876
1959,10662,9816
1960,294,11259
1961,11703,13709
1962,12147,67
1963,7921,18100
1964,2417,10990
1965,11736,6615
1966,18409,2041
1967,9094,15444
1968,16345,1725
1969,15759,12871
1970,17068,14120
1971,19204,10619
1972,13739,17500
1973,6717,13405
1974,16440,12439
1975,9643,842
1976,15243,1503
1977,6177,17479
1978,17335,16482
1979,16011,12315
1980,4782,2916
1981,8886,12639
1982,2111,1908
1983,14952,6403
1984,2901,13624
1985,1843,6187
1986,5228,4726
1987,13289,7411
1988,8250,7279
1989,10408,9944
1990,6100,15365
1991,15614,16871
1992,2431,2720
1993,19250,13375
1994,9956,16713
1995,18227,3142
1996,8789,19708
1997,17845,16034
1998,12145,11789
1999,13390,15136
2000,11025,11847
2001,6717,2981
2002,5807,15098
2003,5879,9765
2004,3758,12263
2005,13916,18472
2006,2308,19044
2007,4259,9968
2008,10694,9683
2009,7213,14417
2010,4097,17781
2011,7919,15443
2012,5217,19659
2013,309,2801
2014,9787,18680
2015,6100,2179
2016,3714,3615
2017,7738,4579
2018,11165,10284
2019,15647,16683
2020,14101,11843
2021,7213,19638
2022,17213,4946
2023,9659,16660
2024,15812,16805
2025,6436,4649
2026,2991,6207
2027,2690,7949
2028,2813,1575
2029,17845,13856
2030,2679,3304
2031,14693,1644
2032,16915,4418
2033,16089,60
2034,8808,2551
2035,2028,19645
2036,12129,16146
2037,19432,6536
2038,17300,5736
2039,3105,329
2040,13539,7400
2041,18855,7434
2042,4655,16331
2043,18431,998
2044,2251,10811
2045,6475,4922
2046,10612,1353
2047,18216,11583
2048,8055,143
2049,4015,7144
2050,14288,8722
2051,2850,10958
2052,912,16964
2053,12442,3375
2054,17449,6995
2055,15510,4986
2056,11925,1924
2057,3777,3596
2058,5498,13196
2059,8525,913
2060,16676,9983
2061,16345,16916
2062,5677,14845
2063,1396,6001
2064,3474,2877
2065,14512,16082
2066,4797,12305
2067,12386,14272
2068,5947,12258
2069,7659,18650
2070,5450,652
2071,6841,2357
2072,7240,3148
2073,14701,12799
2074,8455,4749
2075,3076,4286
2076,8988,19198
2077,10877,3959
2078,2021,499
2079,17395,2865
2080,18623,16386
2081,17092,5467
2082,14739,1312
2083,19079,1257
2084,9869,1248
2085,16783,8535
2086,19213,4770
2087,1495,16279
2088,14881,4790
2089,3478,19200
2090,757,19077
2091,3758,11902
2092,15812,4307
2093,15211,3028
2094,586,4563
2095,9612,11025
2096,1663,8714
2097,14879,2993
2098,9938,2226
2099,3619,1495
2100,18965,13332
2101,409,18761
2102,14388,6918
2103,5237,18655
2104,5405,11073
2105,13783,8652
2106,6177,8379
2107,15466,9278
2108,16890,8026
2109,14414,645
2110,9427,15768
2111,12844,5947
2112,6362,11334
2113,18109,13643
2114,10090,14091
2115,16531,8088
2116,2460,7075
2117,7919,9386
2118,164,1513
2119,17971,15016
2120,712,2784
2121,6197,16079
2122,6552,12889
2123,6401,15173
2124,18,1897
2125,5952,16573
2126,2929,7979
2127,9105,2101
2128,15285,16549
2129,15784,4660
2130,10773,2596
2131,1170,15994
2132,7267,17630
2133,10351,13223
2134,5308,8158
2135,16591,15455
2136,12066,19033
2137,2991,11260
2138,2199,14391
2139,10425,556
2140,17140,8541
2141,5093,6920
2142,5566,7796
2143,15466,8852
2144,11161,7326
2145,14310,18276
2146,18541,15163
2147,603,330
2148,7242,17661
2149,14212,1908
2150,336,16564
2151,9787,7946
2152,19280,15329
2153,11420,1627
2154,11424,3596
2155,3777,10884
2156,1885,15965
2157,14019,3110
2158,16487,6895
2159,2012,1003
2160,5405,18106
2161,3139,2980
2162,4332,18422
2163,8238,16635
2164,8235,10595
2165,11165,1195
2166,164,6501
2167,14218,15555
2168,3784,8251
2169,4229,11789
2170,8592,13639
2171,8238,7574
2172,10655,13188
2173,1809,9883
2174,7697,347
2175,10689,11060
2176,17438,3922
2177,12069,19033
2178,5445,7399
2179,14398,3773
2180,10885,17417
2181,5849,18698
2182,1170,2362
2183,15812,19593
2184,13616,12925
2185,568,136
2186,12365,340
2187,2915,2145
2188,4231,5979
2189,17888,4821
2190,16436,1917
2191,15046,1112
2192,11942,16224
2193,7216,17575
2194,4498,12941
2195,3726,591
2196,3528,19010
2197,4074,4657
2198,14404,19022
2199,7295,18214
2200,16100,4676
2201,12701,17815
2202,12891,5196
2203,7959,9075
2204,11796,7373
2205,2414,17770
2206,4716,19426
2207,3090,14028
2208,8328,8723
2209,12821,18477
2210,2048,2684
2211,1355,16158
2212,9595,8414
2213,3676,11706
2214,11314,12481
2215,10418,19177
2216,2176,15271
2217,396,6177
2218,11432,11474
2219,5790,7583
2220,4042,3037
2221,13892,6302
2222,7158,13083
2223,13427,16634
2224,9800,19612
2225,4525,3625
2226,4590,14678
2227,3095,6285
2228,17110,13994
2229,19025,4821
2230,17971,5648
2231,12388,7484
2232,448,1233
2233,19432,3602
2234,12621,10429
2235,9311,9052
2236,14881,3302
2237,11307,2113
2238,6682,12689
2239,5047,14300
2240,13151,9425
2241,16774,10741
2242,12835,10007
2243,5153,19143
2244,12575,4782
2245,1548,17586
2246,13227,10579
2247,8166,16987
2248,14101,16372
2249,6426,19596
2250,15888,4587
2251,1355,17971
2252,5107,918
2253,12719,4219
2254,5594,17235
2255,19280,2803
2256,17190,3522
2257,17896,6478
2258,1434,7928
2259,5107,9322
2260,16141,5359
2261,15211,19609
2262,3536,14020
2263,6727,5416
2264,109,16776
2265,12201,440
2266,14479,17654
2267,19557,15773
2268,10648,12709
2269,6367,4790
2270,7404,13593
2271,13130,12445
2272,6562,14151
2273,19328,16087
2274,3918,5359
2275,4425,9401
2276,15445,10884
2277,15197,16500
2278,7615,1764
2279,565,18290
2280,10762,11441
2281,9837,3713
2282,13211,6657
2283,9926,1618
2284,19419,4907
2285,15421,19221
2286,16011,13305
2287,11497,18130
2288,2952,7477
2289,2441,14755
2290,6362,1764
2291,8342,13452
2292,6942,16155
2293,13583,10165
2294,13400,13853
2295,813,7457
2296,13683,15366
2297,15211,2673
2298,16779,11187
2299,409,4638
2300,813,5037
2301,13082,7089
2302,17081,1246
2303,13977,12984
2304,5632,976
2305,1013,721
2306,6095,17225
2307,14229,19034
2308,9232,18379
2309,7591,9003
2310,11757,112
2311,7393,13531
2312,3933,14432
2313,18275,15455
2314,18131,9871
2315,7640,19022
2316,16178,8991
2317,2918,14750
2318,8592,3301
2319,13774,18224
2320,18818,19496
2321,11231,3446
2322,4345,5309
2323,7616,4985
2324,18355,13576
2325,7216,5051
2326,15011,9113
2327,11938,7252
2328,6232,1928
2329,8719,263
2330,12713,18298
2331,8858,15369
2332,4218,7798
2333,3417,5745
2334,3823,12600
2335,9780,5604
2336,17964,14833
2337,1843,15175
2338,12201,12622
2339,5170,6410
2340,9635,2104
2341,4425,11329
2342,8235,18049
2343,18791,157
2344,18717,5033
2345,14414,17092
2346,16196,5565
2347,14068,646
2348,19712,15217
2349,6860,9734
2350,12555,976
2351,8642,3178
2352,18808,2936
2353,17481,16212
2354,4879,612
2355,9900,9438
2356,15199,6094
2357,19072,8306
2358,3024,8044
2359,712,9817
2360,9177,16094
2361,18384,6167
2362,15413,5228
2363,10552,11578
2364,13871,9916
2365,9130,13111
2366,13055,9479
2367,3288,4154
2368,3441,5798
2369,16851,18431
2370,6097,17332
2371,3952,16025
2372,10459,9620
2373,19525,14110
2374,146,17568
2375,6512,10008
2376,17022,15174
2377,11828,19535
2378,5738,1023
2379,17253,10836
2380,18687,4026
2381,11314,6959
2382,19208,19247
2383,15970,4928
2384,3674,19169
2385,15387,18419
2386,8304,16854
2387,16596,3383
2388,18928,10000
2389,17761,11876
2390,14802,18745
2391,4093,4063
2392,9411,15965
2393,12012,6272
2394,13289,17306
2395,455,3571
2396,19495,7564
2397,17362,11044
2398,7903,18517
2399,4734,15805
2400,15487,14979
2401,16767,14953
2402,13087,14032
2403,7968,6459
2404,18423,18808
2405,11597,11925
2406,17360,16455
2407,10373,2013
2408,4343,3533
2409,19385,4082
2410,11318,16646
2411,2102,15855
2412,3689,17364
2413,16505,11069
2414,18694,10963
2415,10519,7960
2416,8771,8486
2417,7134,7178
2418,6185,17672
2419,17623,14880
2420,17806,19697
2421,8238,9661
2422,8699,8306
2423,17799,9157
2424,1442,11639
2425,565,2616
2426,1203,8800
2427,12867,6660
2428,18974,14407
2429,164,3838
2430,13872,5260
2431,5044,9640
2432,7884,17069
2433,6048,3708
2434,1170,17313
2435,1809,13240
2436,14721,1193
2437,10877,2251
2438,7057,7324
2439,10906,4718
2440,12285,3719
2441,18109,12313
2442,17378,16327
2443,19265,3507
2444,13935,3877
2445,19519,4335
2446,2679,18310
2447,5450,7985
2448,7456,2805
2449,650,13341
2450,14286,12455
2451,12148,111
2452,3292,13601
2453,19613,2213
2454,16408,18059
2455,2630,4417
2456,17913,4438
2457,3901,1020
2458,6541,12366
2459,17173,4284
2460,18590,13174
2461,17022,5563
2462,13825,7927
2463,4530,9025
2464,17939,14393
2465,2505,7469
2466,8601,19536
2467,11567,10134
2468,18271,14685
2469,4782,19541
2470,10877,11834
2471,16851,10933
2472,13992,17780
2473,2526,8592
2474,4526,19520
2475,5298,9786
2476,5789,3004
2477,2162,936
2478,4073,6871
2479,4970,18440
2480,7559,12695
2481,3425,7507
2482,15929,18831
2483,1098,17858
2484,3292,9204
2485,1710,9754
2486,10773,13572
2487,10365,332
2488,11282,15395
2489,13583,13519
2490,11579,7669
2491,10396,16224
2492,15074,16278
2493,19079,16219
2494,1300,5993
2495,7662,13220
2496,14212,17395
2497,8355,15368
2498,1170,8676
2499,2352,14837
2500,1329,10488
2501,1738,19306
2502,1663,1616
2503,5715,11830
2504,2941,7828
2505,17449,265
2506,6529,5758
2507,1098,17459
2508,2513,13233
2509,18542,19695
2510,19519,2582
2511,12117,9653
2512,4912,16517
2513,3323,787
2514,5,13144
2515,2518,14994
2516,18607,5464
2517,11300,6009
2518,10203,1634
2519,19280,7482
2520,3858,12973
2521,4339,16228
2522,11615,18709
2523,11979,17719
2524,17037,11973
2525,15075,13070
2526,16664,1440
2527,18481,2492
2528,18293,7685
2529,15812,8744
2530,18073,8306
2531,4353,11590
2532,10949,7664
2533,16264,312
2534,3623,15261
2535,11562,10630
2536,10627,5875
2537,7644,18668
2538,667,3624
2539,7879,10094
2540,8893,19104
2541,3310,10728
2542,1951,11474
2543,5310,3167
2544,4604,11247
2545,7616,2056
2546,8830,18963
2547,13674,1195
2548,17761,8906
2549,586,4844
2550,2118,19422
2551,13351,1662
2552,19337,11941
2553,16531,12700
2554,11307,3313
2555,16647,11102
2556,18002,8854
2557,11,2680
2558,3325,12150
2559,16783,11814
2560,19454,5083
2561,336,15443
2562,3535,19393
2563,8928,6205
2564,10773,8164
2565,9953,4711
2566,9940,18202
2567,14424,32
2568,14131,11872
2569,14854,13074
2570,12377,19525
2571,11418,16457
2572,14059,16079
2573,12853,15897
2574,8817,9649
2575,17180,15321
2576,17081,6093
2577,3661,12251
2578,1361,5681
2579,8928,17928
2580,18416,936
2581,6066,14993
2582,18871,5262
2583,18323,12666
2584,4285,16514
2585,6085,12960
2586,3227,9887
2587,17680,6516
2588,11632,8158
2589,10762,7923
2590,4879,4724
2591,14434,7257
2592,187,14763
2593,3619,10096
2594,5422,8258
2595,13250,1466
2596,14352,10901
2597,5847,10316
2598,19124,8191
2599,8157,18787
2600,12636,3152
2601,14947,3728
2602,11843,16372
2603,2408,19581
2604,12591,4632
2605,13231,18532
2606,18735,16732
2607,11634,17329
2608,17243,8172
2609,19060,18448
2610,1239,15964
2611,3425,8830
2612,13336,8964
2613,6393,17866
2614,9342,1600
2615,11424,19101
2616,1103,16092
2617,10563,6285
2618,14902,18391
2619,5952,3386
2620,1885,1833
2621,14216,19391
2622,5153,2913
2623,15264,438
2624,251,14897
2625,6416,1465
2626,7679,4115
2627,13630,6255
2628,19419,15098
2629,12697,5589
2630,13294,13598
2631,7591,6454
2632,7230,16774
2633,16315,1372
2634,4724,6840
2635,2176,1999
2636,11513,11185
2637,15314,12035
2638,15510,14943
2639,2242,11800
2640,3497,1003
2641,18359,19387
2642,8102,13110
2643,14681,6371
2644,14682,11135
2645,13616,6069
2646,18275,11073
2647,9311,3685
2648,15355,17417
2649,3292,4842
2650,11697,1429
2651,785,6755
2652,3761,5930
2653,5533,2412
2654,15518,6636
2655,11905,19047
2656,14170,6758
2657,7662,2225
2658,16010,15710
2659,15127,15153
2660,2737,3831
2661,3761,8347
2662,18478,7179
2663,4241,1536
2664,16598,13553
2665,18818,10248
2666,19270,7142
2667,9423,6226
2668,8455,6635
2669,10526,5002
2670,18479,7655
2671,11553,16526
2672,17511,12305
2673,9484,11419
2674,7390,3979
2675,15507,17902
2676,19519,17007
2677,19700,443
2678,15208,12730
2679,16020,18245
2680,11630,13520
2681,16498,8984
2682,4857,6942
2683,18232,12306
2684,8579,10182
2685,17799,14765
2686,14708,11108
2687,4442,2437
2688,14218,17967
2689,3395,14154
2690,6311,11206
2691,2441,18532
2692,3585,7575
2693,8260,9030
2694,13671,11610
2695,8845,3058
2696,11815,1229
2697,4421,17056
2698,712,2045
2699,14272,17349
2700,4152,4656
2701,10575,11406
2702,17761,18113
2703,257,2927
2704,4172,11302
2705,5707,19241
2706,6463,6385
2707,10013,2865
2708,11672,936
2709,3850,1980
2710,16020,14091
2711,8737,12794
2712,374,10090
2713,8496,5359
2714,1738,8168
2715,13970,6850
2716,6794,18292
2717,5980,10283
2718,9615,7507
2719,12853,10969
2720,19312,320
2721,12990,9177
2722,3038,11968
2723,3700,13930
2724,15561,18709
2725,7216,13529
2726,13523,2936
2727,8124,1269
2728,16048,6226
2729,4816,384
2730,7404,14481
2731,10558,13143
2732,12257,10884
2733,4152,9695
2734,257,9200
2735,5957,2708
2736,18705,8722
2737,15614,18310
2738,2187,2225
2739,515,4701
2740,10808,14520
2741,2539,3999
2742,13892,11998
2743,11742,2468
2744,1355,13694
2745,4159,13171
2746,2336,9625
2747,11042,16574
2748,7888,13097
2749,17993,13113
2750,17814,2204
2751,3497,355
2752,13868,1192
2753,15365,3930
2754,1854,9478
2755,250,18719
2756,11843,5471
2757,11631,2405
2758,866,16517
2759,1830,14797
2760,3149,18458
2761,2384,9809
2762,18198,4257
2763,8200,4527
2764,9968,5659
2765,1495,11066
2766,4285,14042
2767,1677,574
2768,7738,15260
2769,14405,18190
2770,8928,10982
2771,6292,10888
2772,8238,6293
2773,6512,8235
2774,15541,5303
2775,10169,7196
2776,7421,373
2777,118,15624
2778,650,3292
2779,4024,17120
2780,5736,19245
2781,13677,3108
2782,12285,14938
2783,12713,19221
2784,11839,13141
2785,6864,7987
2786,1185,18170
2787,9616,13080
2788,19529,11260
2789,885,15863
2790,10928,5875
2791,9989,17099
2792,2227,5163
2793,12642,13592
2794,1183,6898
2795,14586,16413
2796,18912,6370
2797,11247,12214
2798,9961,7380
2799,7440,14163
2800,15564,1854
2801,4077,10523
2802,2352,19638
2803,15463,18067
2804,6311,502
2805,3162,18532
2806,2001,1988
2807,13752,18275
2808,1344,5614
2809,15415,9092
2810,6277,17493
2811,2692,9718
2812,603,19287
2813,7080,18511
2814,12083,19072
2815,2460,9653
2816,19381,19122
2817,16424,11759
2818,7977,16450
2819,18571,8134
2820,3987,10338
2821,11669,11377
2822,16746,2101
2823,4783,9502
2824,8929,1571
2825,10042,2052
2826,2176,19586
2827,7466,2733
2828,6067,18823
2829,9014,11416
2830,2504,19645
2831,10519,5362
2832,16345,19414
2833,19712,9172
2834,7666,2229
2835,18073,6741
2836,17092,15869
2837,5131,15444
2838,2605,8128
2839,14272,15413
2840,14398,5580
2841,557,14730
2842,14645,8143
2843,9320,11127
2844,6310,10263
2845,13494,7060
2846,8596,13007
2847,17260,7573
2848,7052,16183
2849,8085,11122
2850,17142,8801
2851,6467,19641
2852,17644,14389
2853,12155,4968
2854,4073,2564
2855,11161,12300
2856,4270,12095
2857,2092,6009
2858,4071,18973
2859,242,357
2860,7099,6657
2861,5673,1224
2862,10732,16517
2863,8380,17057
2864,5085,8190
2865,9129,14290
2866,14096,2337
2867,17540,7814
2868,15445,15892
2869,13627,5704
2870,11025,1106
2871,12083,8962
2872,2704,16270
2873,3476,1931
2874,12398,15064
2875,2513,3905
2876,19586,16517
2877,14598,4154
2878,3362,9598
2879,15369,4790
2880,19473,2678
2881,1224,8716
2882,14745,4443
2883,18327,13693
2884,13023,10902
2885,18791,19400
2886,8102,9157
2887,3581,8557
2888,4816,822
2889,14944,6829
2890,5677,3656
2891,18359,15437
2892,8372,2920
2893,19248,18924
2894,15936,296
2895,11634,10591
2896,4120,13497
2897,5787,18946
2898,16533,13926
2899,2801,3858
2900,17694,9541
2901,10851,10185
2902,17099,282
2903,7450,6657
